#'chr'	'start'	'end'	'CM_control_ATAC_S165169_REP1.mLb.clN.bigWig'	'CM_24h_ATAC_S165170_REP1.mLb.clN.bigWig'	'CM_48h_ATAC_S165167_REP1.mLb.clN.bigWig'	'SH_control_ATAC_S165166_REP1.mLb.clN.bigWig'	'SH_24h_ATAC_S165164_REP1.mLb.clN.bigWig'	'SH_48h_ATAC_S165165_REP1.mLb.clN.bigWig'
3	71487847	71554851	0.20709763140626275	0.21664560441460984	0.1709602667201384	0.1457830274733322	0.14676252167207737	0.13143314740628867
3	81722147	81765851	0.21976439665437264	0.30700020149965934	0.19936924455733135	0.19318916462734953	0.25747721995471917	0.20853796114399342
3	98877097	98924851	0.26487582380968067	0.3099382754613572	0.23078370689029318	0.28594548317622837	0.32381879898800847	0.2612953258495161
3	99842697	99936151	0.12831009965922463	0.16603155327340033	0.12755237083793125	0.1417411354272965	0.15347195828577417	0.15192569828039737
3	100001947	100049201	0.18447621813038503	0.2077307356856493	0.1523149988831668	0.11591964303963911	0.13348438812358543	0.13035932008582563
3	107192747	107250501	0.15799193320016847	0.20463414328958832	0.14357404419152053	0.18162515449304134	0.16935632225676153	0.1772722029176858
3	111845697	111975874	0.12568059753533423	0.20232525036888455	0.12564813639156636	0.1322669455503106	0.14733428116977312	0.1399871826887493
3	112604967	112699901	0.2106099777019819	0.2237709339165591	0.16591556627637644	0.17035026391985938	0.16238747376705107	0.17040073871308142
3	120403647	120448070	0.2196121699684022	0.2621214266754761	0.19182058014537198	0.25416996429611066	0.22860179596172125	0.2141123423472725
3	123595047	123881301	0.18827667688756844	0.21384009881947086	0.1583035704263366	0.1280509372178707	0.119550388648755	0.12519991938227087
3	128758647	128806351	0.09532195627923393	0.15495852684814762	0.09758506179160858	0.10174192042084781	0.0984142517307133	0.112197990768688
3	134457097	134482731	0.2076007979195655	0.21882543983478847	0.15459446993018366	0.19312797059111314	0.15985664461741853	0.20186663147215123
3	136136147	136186501	0.0760364320106136	0.08800876273478973	0.061280250952200105	0.07367209783151042	0.07485295795765845	0.06728705256854031
3	149369097	149408351	0.1233862292158161	0.15551533823586391	0.1408565836873358	0.15734506370198315	0.16646528956102985	0.14173591069547328
3	152272624	152467151	0.08154193712946312	0.10256744564141929	0.0949080196810546	0.09831957463476997	0.13010386439518412	0.08598749016635673
3	156531797	156559251	0.26210064100496216	0.3552820420931628	0.2522814343209996	0.19843837058925756	0.2206564864917797	0.1893179751289226
3	160394797	160446837	0.1900544977762344	0.1759110853384506	0.17193403021420775	0.10614093440372405	0.18416494211221024	0.12172379800053891
3	170688547	170768951	0.1590652115648514	0.18487367472060454	0.13970160760967965	0.1096559359595974	0.1132576592317315	0.09838034103122405
3	171256147	171331701	0.09891854037847472	0.1192214316869472	0.09158520985727982	0.10975703851188831	0.10048086904422154	0.10386195543474414
3	171343347	171428051	0.11945936045479984	0.13647691326475514	0.1140981078650821	0.1067823424454078	0.10902786656969023	0.10398285183683378
3	172044197	172186201	0.1379690729433954	0.16996765155011906	0.13252314029837806	0.14387140941001947	0.13693487098010967	0.1414165385024008
3	172243397	172368751	0.10826748652963475	0.13996987132858713	0.09726244760418436	0.11469485339479701	0.12650114192316558	0.12836916575116267
3	172753682	172817751	0.11000236518338367	0.09035191145549754	0.07403970790204124	0.0865253213092815	0.14080327540224571	0.11207127027749206
3	179580247	179618651	0.2040164797126959	0.22255672195822132	0.16154827160104535	0.167017345217476	0.22308778861421188	0.17182301008459255
3	188185397	188301151	0.12622371901116577	0.14882421103961657	0.11085351717126875	0.12312472301226537	0.13158495153115576	0.10383404962557446
3	192851647	192915160	0.21258638425738957	0.2035234751265123	0.18632412567079457	0.2617328630987441	0.22710395734315994	0.18157708964840755
3	194552997	194599901	0.20235113306442135	0.23472652026243357	0.1870764648010603	0.19698415872244732	0.21673057712752336	0.19178943523765957
3	196742854	196810951	0.17052342901590337	0.18579389166867938	0.11212153354378954	0.11265186058012286	0.1445876591464894	0.127441005108226
18	9105627	9148201	0.34626273025969845	0.44200343209124554	0.28027168892544746	0.28177486490271464	0.26762748056664254	0.24231713268436564
18	28027147	28097351	0.10506374146013836	0.1332110022332288	0.10294873081928115	0.1044309135831417	0.10823877937285209	0.09630011228677852
18	57727847	57849851	0.1356985197250009	0.15414449964205287	0.11345222605040733	0.12996395637702002	0.12583290231730815	0.12826335804286942
18	77063747	77109201	0.22033485067766442	0.2893174947814807	0.222764313876401	0.21941653927979782	0.20763678874823557	0.18604344598139838
22	24282697	24339106	0.10135416098305125	0.15096298922945545	0.09790769598088432	0.12478812838391007	0.11789909133650651	0.13002465313911904
22	31207297	31254601	0.29268014511046975	0.33345951606499363	0.2714565068252622	0.21716380849397646	0.1692904962045473	0.21617938902248565
22	31583547	31662751	0.20392071179974333	0.22501254384501215	0.1879505689727489	0.19792869271860378	0.1646058790805899	0.18487272769758276
22	36295897	36399251	0.3083377450576263	0.3463049858474139	0.25364458169754983	0.25441509106758764	0.1854222818844864	0.18633975135072234
22	40466438	40543951	0.15343831884854492	0.1986520917410553	0.13499425578742594	0.08205125234666395	0.08591569262728946	0.07715427981758177
22	42905297	43018201	0.1655288458733547	0.1949276951575546	0.1600030594985976	0.1034883921059882	0.09387745220192925	0.09661732964196229
14	21214097	21266478	0.10839992916773206	0.10780108202504597	0.10901086230101566	0.10822648542612613	0.1120798336070395	0.09114421748178758
14	49970047	50024601	0.210171975915295	0.2237719077892083	0.1394605956571066	0.18004014350897757	0.15641016318066508	0.17172452606073607
14	50984347	51025351	0.20130985551895259	0.19423193260729177	0.15861085829052537	0.1488341040257915	0.11918254622553713	0.11433110308517126
14	51506647	51556701	0.18483654278891443	0.16662974807205258	0.13345532746652017	0.1415100107181535	0.11877297415514997	0.17391766493970895
14	51635547	51730301	0.13419720039338887	0.1827903238575563	0.13503997332426124	0.14524660119818636	0.13119321490604446	0.1377092094841035
14	55571297	55650451	0.1642970794190863	0.22005974120581448	0.1324979163163262	0.15783402438822422	0.1624013261889605	0.1516439210546114
14	64917597	64937951	0.1447011574498844	0.11607290286295988	0.12233656169228349	0.07808290137035284	0.09402503573829282	0.0804791674346033
14	75820597	75887251	0.11365980463866193	0.150210679563216	0.12581838547203236	0.10614355991822147	0.1172108021753113	0.11079649536824188
14	77562347	77613766	0.10442444158204517	0.2011709169645892	0.1858035559256935	0.11519519139450612	0.13911130278873737	0.11150680480166968
14	101960747	102056851	0.16702029604784335	0.1744161520134149	0.132200841173922	0.15708554084266307	0.1446093628762249	0.11682532026369821
14	103388361	103457151	0.08663290235408286	0.16511061354334525	0.09032430220877771	0.09953847623006278	0.12169790377462437	0.11204012606581304
17	667897	706401	0.1981142859453754	0.21349046086788515	0.12540318848746806	0.08862947004044425	0.09108017417596964	0.07069864451190547
17	4194597	4257901	0.14866704272459572	0.1468780710477306	0.12704175147698507	0.11236697741908787	0.10315877445583126	0.10647776947399952
17	16002690	16048251	0.08534404665636479	0.10895519232194731	0.1234957443705321	0.14228750206201593	0.11519627055511936	0.1418232389492388
17	20165097	20227451	0.10905773067784089	0.10285881553179918	0.07407000695641637	0.11136898602227674	0.11078230751819106	0.12581507600913033
17	31232597	31278401	0.1322286092689169	0.15202086010540375	0.11283059526873483	0.11451690616579475	0.09412559342695691	0.11110320374542958
17	31563897	31604151	0.27529581451053364	0.26493530176594016	0.2041931986182542	0.33215329597975457	0.2533762384091044	0.3720522233418214
17	40280547	40348051	0.6684108890807704	0.7886624195876178	0.5902864309222596	0.5013314900197136	0.36668862429393756	0.4716846250546658
17	45064296	45129532	0.21453679022236594	0.22421046643237544	0.2161746942837316	0.20171658871512477	0.14195595997851754	0.16366619803812243
17	45287497	45322351	0.4099123984565405	0.5112430755606913	0.39918178619794786	0.3448660923163972	0.2940247654276883	0.3684154910238604
17	50026997	50084801	0.5453959843960986	0.5366478295440218	0.4223732106322522	0.5191009792450964	0.3301353786904421	0.44787368204144784
17	59622686	59699401	0.11876432533321045	0.10353893621591069	0.08896373875201609	0.09152109491984477	0.10426582924896868	0.1031319478348792
17	59745197	59859951	0.37614586254474336	0.5507619109241841	0.32737514859832023	0.36775720997422	0.33772835005873686	0.41561365669874556
17	64525147	64684501	0.1553991257721612	0.1505030603972885	0.10853985991533706	0.14586855863538614	0.11173723657169513	0.12272432321479554
17	75673497	75708901	0.3384922347146743	0.3600586589642322	0.25491542886899277	0.37378710011305605	0.2557289853898828	0.29929582572549457
7	6226047	6284751	0.19005589204513312	0.2627568525090461	0.18019235462765174	0.2592666222517606	0.23566905251776243	0.2505956253920328
7	23426597	23479601	0.28009720100202334	0.36938567895596935	0.30361331012100934	0.4312218618940318	0.44864956078486457	0.39165785594068625
7	80824647	80911651	0.08779825037802028	0.11282025577838126	0.09829362313392037	0.14036578226171983	0.1350652860731933	0.15608478463621006
7	101092897	101141301	0.48069062447618865	0.46350826857357225	0.3219898456378679	0.4295468739440845	0.2747532502253477	0.3070996401168208
7	102834447	102897801	0.1324170399847062	0.14542419446780272	0.09907511655839579	0.14019848025212056	0.1304677320590446	0.14101613987899306
7	130352297	130375251	0.537511959290137	0.5038003310811521	0.36826181791643037	0.46173107247107903	0.32302548876461906	0.3040881071901843
7	130838297	131040951	0.1523095002033356	0.18679111597419512	0.1291778875450591	0.20997551206784817	0.15833470965967067	0.18123980849789045
7	134689347	134969601	0.15700448699974281	0.17437423839083746	0.13688179643772017	0.1774817971068812	0.15787409094047467	0.1552033843481306
11	8688436	8790051	0.20407388655335976	0.20961192630529615	0.16818117437352892	0.17520090608040914	0.15073721322519806	0.16127200457026897
11	9750847	9817401	0.19122480513944226	0.2161266395879842	0.14414796020994386	0.18243852381315567	0.16421649639766414	0.170625053002301
11	12113573	12239701	0.238661478590255	0.2648478053142218	0.16954486173704195	0.17836346064354475	0.15678556525046625	0.15384727194799855
11	13207347	13236401	0.29177077510867366	0.2843709137687123	0.21778781878468165	0.2534911043885921	0.1960818427332062	0.17767475983338046
11	14442997	14507351	0.1419662994099684	0.15942254173270437	0.09698629543270165	0.11068539892087406	0.16104532752870235	0.09920862282821334
11	33043012	33086001	0.15345299239022225	0.2214309510204084	0.13770404620332832	0.19456736884211692	0.15685205351005996	0.13095152097153445
11	33668347	33733101	0.237735531472614	0.296523996956921	0.1686236161148126	0.19368210786386109	0.18560739347918032	0.19677052681681317
11	35141867	35186351	0.09466153283929898	0.15597019341690377	0.12629884133314007	0.1822032740194922	0.14372120380947914	0.14965632714337473
11	65470447	65508051	0.7222816542527603	0.9184541285357517	0.6715552339328018	0.8131538539348098	0.5988333504317541	0.7681380659088896
11	66073350	66143451	0.1718063057852725	0.22234851542439515	0.1699334404865787	0.2059059625364253	0.16251761079817134	0.185226528907875
11	74120547	74164051	0.12770419078078324	0.15210159612567034	0.10794505242830857	0.1616623024033359	0.1249612867861171	0.13561443574433138
11	85947547	86047801	0.06948599044293088	0.07834848233749214	0.058888164086855155	0.06343876358096737	0.07482898842442286	0.060573185009047244
11	86578797	86637051	0.09968458528191072	0.09373235532605687	0.07281595788331499	0.09054174135924449	0.09547827800657331	0.08085499369086464
11	86717797	86786451	0.23282068039164056	0.22133202072464403	0.15451488766056673	0.1467945847671331	0.1320768017439269	0.11057933239016587
11	86803237	86821251	0.18454878416787324	0.19789581782318688	0.15350907558342305	0.2218803534555616	0.1512508555440506	0.17426011225671462
11	95983997	96338436	0.1507862717867806	0.1701126347552737	0.12678421817048693	0.14797351429741387	0.1530396396069916	0.14277826233390115
11	108869497	108930201	0.09705381859854527	0.12774692889802058	0.08880325066736439	0.07310194123104942	0.09905268916937986	0.07932254132365626
11	111517782	111567101	0.3196240633474372	0.3840298714078949	0.2637969590162808	0.28440197747034346	0.2546633997630136	0.26531330574626844
11	111718147	111751501	0.20190334154030584	0.2755989965684277	0.21887152630132256	0.25263973791683575	0.25868398420014244	0.24589622554841475
11	118906947	118930051	0.755699860551159	0.8527903364252608	0.6079109453579801	1.1911314787722496	0.8687093884427302	0.9111243336805053
11	120328847	120348451	0.2817138187960299	0.3849804151214357	0.280926982262439	0.32909972704396384	0.3345226887347316	0.3335672651465796
11	122155306	122200061	0.11462977908480708	0.1497223333953284	0.0961440387435688	0.11531649348272627	0.10991096267641173	0.10637423621162
15	32769247	33035351	0.11789762099683039	0.14965257531341997	0.12825065533911453	0.08380236015076233	0.08906902407411113	0.08359869412847845
15	40992297	41050501	0.0965313692673782	0.10100663254338002	0.08980711176324707	0.06519150159569709	0.08136362147465155	0.07574723286835724
15	44028097	44164751	0.09934739781238322	0.1356544065537871	0.09833754884228317	0.09738420388974707	0.0846330662652486	0.10288502431233632
15	48395247	48510951	0.09286313054404731	0.09150886751995556	0.07326899473637188	0.07339780876499642	0.0640765434763719	0.0579001633840261
15	48524197	48642787	0.10388921398405349	0.13056276296348346	0.13569676977519204	0.15811963190339653	0.1290924146581627	0.12482170895276137
15	51835397	51889201	0.10743897408962132	0.11331506462850424	0.08733122777007651	0.1379665336673086	0.14088908095445066	0.1259542846856424
15	60342847	60472801	0.23485062695916772	0.2479368179106948	0.18838723303826338	0.27987496934928485	0.24266514354430038	0.22453025017414288
15	71651697	71731001	0.14894162787496143	0.17614301885452643	0.12712145284479748	0.11830678933236038	0.11039965205972253	0.11675622951386226
15	85393797	85445551	0.08451596027937797	0.09044817066736115	0.07647009040725343	0.07869666437854453	0.097832302835909	0.08142976302864897
15	90391238	90424151	0.1537611496537818	0.28378298959127346	0.16659491284408057	0.13612900176380188	0.19244313894352183	0.17280815065621757
15	98716247	98765001	0.1512030401660311	0.1728797694073844	0.14213815007319228	0.20653528235664603	0.20146901138728682	0.20068325938460388
15	98841397	98928101	0.23252768351098674	0.2981699641386076	0.21880811631541622	0.21609736924342188	0.21922973690131015	0.21437025390747927
15	101640397	101717901	0.1574863031858473	0.20740052500410425	0.11528088783832535	0.13147145736612706	0.13486890901689208	0.11696627169689974
10	4762497	4781751	0.19046644360344073	0.24528344756082177	0.17785369450865537	0.15995698251745272	0.14079592293139376	0.16194833267246936
10	17648397	17689351	0.224232653809602	0.20717591956472242	0.16054005271978294	0.12097445391519339	0.12710685947636244	0.15051003481666503
10	31999447	32053442	0.14305744329841757	0.13418485617984796	0.10061153229965843	0.0746324159742282	0.09311350852823647	0.0766030937782265
10	33192197	33328451	0.159947100260407	0.21800522772830094	0.15376732644994798	0.17288767968957175	0.13612872430951092	0.14503597699726498
10	62220397	62279801	0.16233104752571617	0.16904474269760317	0.10447549854867134	0.12033551352174587	0.12538990295108204	0.12136376135587358
10	73993047	74146251	0.12209435603661842	0.15582058137201799	0.12382566957027152	0.1192027601555	0.12361272846721363	0.11451029017871739
10	77149647	77204701	0.17355583552046835	0.19656048398543294	0.15302876767213086	0.171362485902356	0.14489784928477914	0.1595738417193545
10	77385247	77437951	0.17750233904074406	0.19783585991938898	0.14114333036213314	0.15655774596047184	0.13809911170108946	0.14658124254184493
10	77476897	77545051	0.2161390578648417	0.2391592427086517	0.17158747819026746	0.2033221396340588	0.15288073376351435	0.1872963191542813
10	90910747	90944298	0.39651268817377144	0.2484551197711174	0.18822224925120418	0.18545673400309	0.1436674354295774	0.12523986262608533
10	93432197	93479316	0.32612187706600654	0.33763821893492724	0.26709248695091947	0.3022806713956375	0.23402250472338615	0.2743017927816172
10	99941997	100006952	0.18516666374979035	0.16938995697963496	0.14338755578352902	0.14489326976457276	0.1490372869451164	0.15541119541842316
10	112953247	113100451	0.12125252781223882	0.16694996984519705	0.11959109262837582	0.15464016418943768	0.1426754433406579	0.1435065383435699
10	114603997	114719451	0.18667091113005665	0.18759598894969384	0.134979923815758	0.19006503498258764	0.17715274368170483	0.1678344070780274
10	126194647	126282651	0.15258034682294666	0.16617577024872676	0.11111425644014934	0.13963710758333375	0.15011292125915274	0.12500789426294545
16	9094677	9130401	0.1746145402963999	0.2482796256059631	0.0794488011007479	0.16890008969780765	0.12707436348679024	0.10189158578884869
16	24970047	25012377	0.16540829232679113	0.18241953991684187	0.14307769706433962	0.2286732302816176	0.21304340724614657	0.19117498391762708
16	50180847	50235851	0.1389167451304841	0.16139917145922625	0.10238257777952213	0.13307232915208667	0.15395917943152812	0.1391499874514034
16	57167697	57204351	0.2978404122752455	0.3964706298444	0.3102386803304055	0.2313530374639617	0.2201219816931853	0.2730715628185174
16	69431847	69497251	0.09824229568261289	0.12145406840480624	0.07378857556636285	0.10531286422876336	0.1303742891731358	0.13509675444992525
16	75231497	75262947	0.5016465415345115	0.4593316964563621	0.39241833905310514	0.5847009269961903	0.4054385520830284	0.4645825750765446
12	27541147	27624851	0.10065403137378814	0.09995500555466123	0.08518330322480955	0.10128860449111123	0.09066863317317668	0.09122877472177773
12	29277047	29288851	0.14914435743306037	0.17507374380545698	0.1455936842280792	0.18600196505842323	0.20137982422857656	0.22538565493721135
12	31482597	31533801	0.10418863682545759	0.138588192362019	0.10966174396327197	0.10969136273293291	0.09058407434717197	0.11137030564822196
12	45212947	45314301	0.20077195233315065	0.26930791259252435	0.17001500579528056	0.22555035458513806	0.18088428329612666	0.17507274212200272
12	49186097	49246251	0.26717624251403677	0.27236121705880595	0.21575573598559078	0.25758804779557437	0.2806472068274781	0.34639282080167694
12	49480847	49519451	0.13937282749546137	0.1481546251948548	0.10299308677714576	0.1454985298686211	0.10989122933342418	0.1155226370673497
12	50150597	50219704	0.23547256172507705	0.2650125655383752	0.22010404768443967	0.156695826917185	0.1815029069235291	0.17911130684158907
12	54220147	54286601	0.25868979657287233	0.32999451904854876	0.2130145524715613	0.18141776592301723	0.20775110409759387	0.22170925081267934
12	65630447	65674151	0.09353091866932005	0.10844892535820504	0.07929029344675104	0.08801499557733725	0.09266746767326678	0.06419166998548284
12	67651729	67693001	0.16877808745079567	0.25913877179930667	0.1417003531863639	0.23541016731012804	0.18767203413304617	0.19063478996682262
12	68613836	68658601	0.08821154207079103	0.07756839167843613	0.06238350375545993	0.10796466893348558	0.07563780809590724	0.05875830369743666
12	69489747	69581721	0.11638956887561475	0.12060549496114233	0.09477740090485606	0.09917752828880176	0.12028378543259223	0.10054793459792126
12	93395297	93439249	0.14275889365126473	0.11553625450226979	0.08950139205980864	0.14241998660838126	0.12958537789842822	0.1643515776763436
12	93766797	93826401	0.18994953427047176	0.2056134601938581	0.15478558616181826	0.10774150008025518	0.12135018940681125	0.11404587620767981
12	95198897	95263201	0.2913793419955284	0.35990792321756976	0.22058518317448386	0.2286690706212239	0.23515055851702532	0.24509908749108544
12	96197379	96241451	0.197695608281047	0.22455728883647114	0.1430445041279499	0.1669434483255466	0.2197912306671342	0.20194055714439538
12	103933497	103987201	0.26912040958641303	0.38859992977291385	0.2645785338982645	0.200732366410998	0.18597571322326073	0.19832275567129903
12	104279847	104337401	0.1792866432579107	0.22536189686115954	0.16210773207940044	0.15003965118721677	0.15425964696230926	0.16738309551000816
