'chr'	'start'	'end'	'CM_24h_ATAC_S165170_REP1.mLb.clN.bigWig'	'CM_24h_ATAC_S165170_REP2.mLb.clN.bigWig'	'CM_48h_ATAC_S165167_REP1.mLb.clN.bigWig'	'CM_48h_ATAC_S165167_REP2.mLb.clN.bigWig'	'CM_control_ATAC_S165169_REP1.mLb.clN.bigWig'	'CM_control_ATAC_S165169_REP2.mLb.clN.bigWig'	'SH_24h_ATAC_S165164_REP1.mLb.clN.bigWig'	'SH_24h_ATAC_S165164_REP2.mLb.clN.bigWig'	'SH_48h_ATAC_S165165_REP1.mLb.clN.bigWig'	'SH_48h_ATAC_S165165_REP2.mLb.clN.bigWig'	'SH_control_ATAC_S165166_REP1.mLb.clN.bigWig'	'SH_control_ATAC_S165166_REP2.mLb.clN.bigWig'
1	95378947	95411001	0.0893734306878	0.0827458511517	0.0790658299362	0.0678867307021	0.0717408038343	0.080154320843	0.0885826712328	0.0944989992133	0.0647421945512	0.0758980015028	0.0778721760782	0.0724765357209
1	216517647	216616851	0.199966077654	0.2070148187	0.142056221381	0.136669214076	0.147334491312	0.146539602711	0.200932089164	0.196413754365	0.163409604137	0.17579593511	0.148311453632	0.157024245968
1	235546297	235568101	0.256727376835	0.199780612699	0.155983178154	0.190739816246	0.210216960626	0.194737882636	0.1402627695	0.140770306423	0.1317522136	0.124902348128	0.159510725128	0.119053512566
1	242422047	242437601	0.130150790599	0.129389570495	0.13179250802	0.135372009242	0.10393486139	0.143769793179	0.0897618978169	0.0853306445846	0.0637527474559	0.058443484131	0.0634727069485	0.0971174791293
10	20859747	20964051	0.153986840091	0.14087676024	0.0999777040236	0.0956059390469	0.106442859438	0.106279248255	0.115572167964	0.120521476937	0.105965002032	0.110123208067	0.0976353825471	0.0920071277777
10	32293397	32335451	0.115707955578	0.129994854602	0.103384911471	0.106296253731	0.120139032585	0.103208779584	0.0960179045533	0.109675313844	0.0940813355606	0.0913756349646	0.12777934319	0.0877805402947
10	70820897	70892351	0.296025083963	0.281081209648	0.195263145038	0.174734280958	0.241547700814	0.21505796911	0.157571171535	0.200276182355	0.178372791724	0.204860036825	0.191352722106	0.163703476764
10	72315597	72336301	0.693723804656	0.783633239011	0.523640310253	0.546947821565	0.617218128851	0.640725140466	0.373514897609	0.377662519482	0.560395822409	0.531643160441	0.551408841507	0.597360386298
10	76867947	76944601	0.12366984047	0.133656444307	0.118286110886	0.0927646093181	0.102356532783	0.10595285184	0.102774457283	0.10515370623	0.104975567487	0.109040494057	0.0826693608661	0.077407884537
10	78288197	78303151	0.279273013647	0.271170276225	0.2344967829	0.302891153689	0.262034209674	0.274806853752	0.232938379457	0.276788841311	0.261208286951	0.313030080025	0.329901206613	0.212754068687
10	88192947	88207951	0.211293054523	0.190061436726	0.148028059781	0.199836923277	0.152074555329	0.156509559681	0.21663422199	0.215492395906	0.249277499814	0.299277647682	0.157408928725	0.181023985106
10	88341697	88373201	0.386936519661	0.374604558841	0.271224145602	0.281579177745	0.214004875103	0.15353832463	0.21406230367	0.234312433562	0.319990588006	0.213879985667	0.201124903899	0.160716815659
10	109960647	109980151	0.279143311626	0.367287806395	0.221684118252	0.228622936945	0.223081971349	0.173419172706	0.3079469612	0.314761273059	0.361832554821	0.371203579101	0.287626806107	0.268563265534
10	124640797	124718251	0.154919599699	0.150620244397	0.101200491815	0.102585748711	0.128422930292	0.121028576093	0.165858883368	0.183039898604	0.153158268746	0.164120561237	0.168931869873	0.1506301462
11	10020947	10093351	0.130219013808	0.120342311761	0.0917282690534	0.0923147555486	0.0981338946626	0.104021427011	0.0902690615198	0.0887224734718	0.0975406119422	0.0878015510957	0.0783420177322	0.0814527911802
11	12498847	12524001	0.183019963519	0.213240042248	0.128778856455	0.15646842048	0.150948456591	0.140471150973	0.117360657631	0.138170281047	0.142882206606	0.12770025728	0.109535050599	0.115039054126
11	19702947	19743201	0.435990517448	0.38461163745	0.277139112263	0.276208372409	0.336087329132	0.338065332684	0.342065766993	0.342171065548	0.306249491464	0.306022821918	0.354292028459	0.320194549046
11	36604547	36636151	0.161283195687	0.203689244717	0.12107942471	0.125721699198	0.17625742743	0.125240951311	0.145334828175	0.155842162357	0.123415756731	0.143360221552	0.134382686201	0.115853191801
11	42954797	42977751	0.179064530445	0.1820960774	0.114168365946	0.126348851951	0.115540581992	0.131024461228	0.095075270422	0.0737979631235	0.0691472400222	0.063645076126	0.0773193562965	0.0652445552772
11	112995497	113046701	0.207264653626	0.180029445424	0.124588889222	0.148190071166	0.165230795858	0.162993643736	0.157885220673	0.139053635708	0.12157279882	0.107958091212	0.104000753831	0.120436204061
11	115198947	115221951	0.19285526079	0.179328063864	0.134709894633	0.137139786018	0.173081179477	0.166451374616	0.165776628214	0.161167498747	0.112342404671	0.128546995412	0.110457813427	0.122398310855
11	126101747	126117401	0.872532539058	0.782037041253	0.610127553526	0.648850436725	0.618889067088	0.590887330936	0.648615263026	0.65782596582	0.705566097074	0.818465283754	0.773976233878	0.733339393366
11	133927797	133967151	0.520926251227	0.502409853568	0.362513909778	0.352954696446	0.408025314049	0.395608354598	0.540236588196	0.520746075968	0.557125489701	0.525793865812	0.520294820286	0.532486686196
12	40722647	40748051	0.123087329215	0.119220194417	0.0878100629838	0.0812245772014	0.100976318313	0.113759074639	0.138592479238	0.130296784555	0.103520709444	0.112981416622	0.0892692640427	0.099486653577
12	79282197	79307301	0.136380128146	0.143979231517	0.0770790349237	0.0915000591716	0.102621386166	0.0872997244462	0.110967835353	0.0987043987542	0.0835933515373	0.0768823433892	0.0982569143735	0.0996239482591
12	107362397	107401701	0.131438395174	0.126913496795	0.0981095070222	0.102878448819	0.111815082595	0.11521681429	0.121132523253	0.12558405005	0.092739816416	0.0988589170584	0.0993395621379	0.103418840367
13	35953697	35966401	0.264352092566	0.269073666198	0.211334439131	0.209368217798	0.165117056256	0.202126343924	0.150646591487	0.138615988755	0.125279827647	0.19325439688	0.145508869491	0.180069481167
13	51764097	51797801	0.32573613928	0.291724565941	0.240946678734	0.228893467109	0.29264665868	0.32035451844	0.253796001477	0.250283245278	0.332947918379	0.248540850428	0.322221761437	0.274048665196
14	77031697	77051451	1.02150734083	0.8959299093	0.667076163412	0.677459700925	0.755606677649	0.671337958851	0.541384449492	0.581016141884	0.546007073804	0.539891854903	0.575627808371	0.473510996781
14	92984197	93070901	0.169239366205	0.165345864035	0.123783017103	0.125916309647	0.184262025886	0.155342639482	0.175778425045	0.200378332006	0.152942704937	0.171907136259	0.164869821784	0.181959774466
14	100641397	100699601	0.192630976476	0.197184891471	0.14751568763	0.138623031649	0.161444997357	0.17385187985	0.191285746837	0.194918503441	0.176105170701	0.168251652617	0.200178359492	0.194336954704
15	78668947	78709851	0.32759982304	0.34736044417	0.227026698454	0.272355912785	0.277151802626	0.262585210741	0.23275936689	0.232439129866	0.21013502913	0.270806620825	0.197703350488	0.196466401855
16	4368697	4396151	0.599658973298	0.580345678471	0.401030912179	0.408411333647	0.452438454816	0.463552544633	0.398852239372	0.414830037864	0.520223700743	0.510855929448	0.601874648638	0.572210428968
16	27700247	27725501	0.14453428002	0.138225823302	0.0977287897277	0.116913518506	0.142514430437	0.126266422696	0.102119599053	0.0954931032834	0.0999631653773	0.0809112842586	0.0922242360349	0.0861441354694
16	49825736	49854918	0.192500872105	0.167534157107	0.132519711657	0.127812993851	0.215465302624	0.310312564735	0.197011701388	0.170603703308	0.156390179113	0.251224507035	0.168077592358	0.186314307437
16	55641097	55707801	0.22566273593	0.23528493027	0.174842386014	0.1637390963	0.230696475351	0.254366923424	0.151919276092	0.151668489415	0.143493737383	0.136405336391	0.120909924707	0.129579039076
16	85446197	85476101	0.359296918222	0.322641156467	0.267996167493	0.275946567134	0.293737315368	0.266713539467	0.223948307255	0.228145688121	0.281839653829	0.333830682172	0.323840315372	0.333502192385
16	87337047	87371951	0.211588334301	0.199545252487	0.134826587898	0.145756633697	0.187668599203	0.169897179477	0.173431142355	0.204653231314	0.200304671868	0.138469830828	0.144524874121	0.210837279284
17	50903747	50975951	0.381014609618	0.380036958874	0.302344168101	0.285629417732	0.339637722762	0.335426190927	0.286709734922	0.288301522658	0.328976420166	0.320473487048	0.293669233739	0.305920459625
17	55675897	55708051	0.136477621966	0.137360352877	0.116048786665	0.13758879548	0.140545749557	0.145643842041	0.11947462509	0.134710589556	0.110612655133	0.126171994527	0.101591096759	0.0936738656299
17	57260010	57445251	0.201143882982	0.200235715941	0.14060424518	0.147832340693	0.14612217703	0.170815254592	0.143037602138	0.141246214422	0.151933770777	0.133614325873	0.134105071349	0.131304582524
17	57739097	57764951	0.323955753561	0.312192501899	0.271018992017	0.23096004141	0.243564216486	0.223142813701	0.182446237679	0.137409508268	0.178827282529	0.146841425102	0.141106403514	0.156711176364
17	64158697	64190801	0.297179812569	0.324684926833	0.25250865582	0.210798877025	0.261250848483	0.248047226072	0.234562497724	0.186944370541	0.282499611185	0.237301414922	0.230652429232	0.233425987738
18	46402547	46438751	0.203391312444	0.211360815186	0.153408472655	0.150966605156	0.159860174539	0.179328087879	0.221621743604	0.212582786681	0.190318537837	0.225860264275	0.177278598047	0.165929388911
18	49045947	49077101	0.320062064462	0.254585139523	0.197825286336	0.132694446442	0.259272536382	0.206254828287	0.204960214275	0.227944141924	0.191356293837	0.171327467958	0.179946802524	0.201449634707
18	55400447	55440951	0.229993886046	0.226778850246	0.196199521975	0.180746425572	0.184256128643	0.169132538603	0.182070098253	0.192472668878	0.166175818023	0.156556473308	0.151390110419	0.146446301165
2	3281147	3324601	0.278655209805	0.23361179608	0.171888548579	0.141357530793	0.170726333046	0.223479889239	0.230863889492	0.253961156859	0.255050543813	0.235843091544	0.242982529214	0.191100667084
2	7056647	7074751	0.165805643542	0.145382956897	0.0998446955021	0.119772644955	0.116537296917	0.106250652699	0.134783222942	0.141075595938	0.106309878886	0.105343399245	0.0976060053828	0.106918379479
2	25229097	25337851	0.205119217753	0.234196623373	0.16938015858	0.166914425699	0.18154607399	0.172767383491	0.244359563791	0.248687721865	0.272583707795	0.286389220196	0.266196941112	0.216571309459
2	29420547	29457951	0.108358347474	0.108501412282	0.0903519554149	0.0890493564939	0.0864945015029	0.104404517786	0.113267793836	0.0964637678229	0.0978132874446	0.0994970762043	0.105296419815	0.0856510208285
2	29479447	29531351	0.232846197804	0.257326736632	0.154284183488	0.17435576238	0.157993593637	0.164589785165	0.273686107263	0.23953444022	0.261854716612	0.241755259092	0.286776028795	0.258959521584
2	29555597	29632601	0.237898154707	0.264732688827	0.180256362977	0.161872808311	0.210186944839	0.178373724175	0.206664347273	0.207547816388	0.202566022722	0.180442895611	0.198617114965	0.206255736425
2	29743997	29820401	0.114074657726	0.131774406731	0.0889941373359	0.0944682996824	0.0948083422971	0.0999969666309	0.142262996432	0.128938543273	0.1168728175	0.131041099579	0.113166284565	0.125291456081
2	44744797	44778601	0.128089986759	0.123920909872	0.0784888415612	0.0902331313327	0.101740180201	0.092172265645	0.105111980885	0.114238028909	0.10568058587	0.110258981501	0.120087494411	0.0919965373347
2	50999097	51015501	0.121854604354	0.123697402038	0.107975419327	0.102328339669	0.0836314221791	0.113275585579	0.0883963026974	0.105159732974	0.0765122157922	0.0973487980277	0.064127492281	0.0817246248868
2	121579247	121619751	0.242942411213	0.211857387887	0.15422412169	0.163168370053	0.176708738715	0.165119347676	0.227505316674	0.20586326309	0.19015608623	0.217833544249	0.184704099823	0.167981777242
2	148951847	148986901	0.129261621713	0.128153647709	0.0946002677911	0.0935792801448	0.110785598058	0.105200627236	0.122053977371	0.130205678652	0.0856005767466	0.0887634510243	0.0899266857618	0.0903676392724
2	172888647	172907501	0.123813933264	0.201271875454	0.134715166471	0.0764539000785	0.117492488848	0.121916081104	0.167332493109	0.150332936006	0.17353467097	0.157013168137	0.15518922061	0.152783962722
2	174859497	174912151	0.173330120098	0.15726836436	0.118913165074	0.115989806908	0.0906582941351	0.0960193205501	0.136737309658	0.130316228103	0.135386190065	0.132354020639	0.115234738787	0.113320548636
2	174986097	175011551	0.427668953771	0.351957819145	0.268240854427	0.268521801003	0.363447852068	0.347050268239	0.353215469634	0.339710866687	0.319478059131	0.288506765686	0.301647421472	0.340795349983
2	188567347	188598001	0.118447875642	0.112482092256	0.0904783460784	0.0738756484036	0.13163751108	0.122565284711	0.0779806548406	0.0827304158759	0.0654993973792	0.0674448958753	0.0628056438483	0.0668125022434
2	190432047	190486901	0.184052911286	0.171712819839	0.118242263687	0.141618038046	0.12165039211	0.129908150534	0.19588038767	0.204137337144	0.214787900011	0.194052220985	0.174019279111	0.173118414039
2	235630147	235699801	0.285526739521	0.248695952326	0.196440699831	0.183059756253	0.224109682568	0.211532525884	0.190448194136	0.216716052637	0.181253985964	0.204101717843	0.203055572147	0.170681157054
2	239261597	239289451	0.302616249317	0.352155439861	0.216819795667	0.237125105641	0.262016169068	0.279639667669	0.386809617856	0.339512649479	0.331231979122	0.292803662449	0.340768834779	0.346418308862
21	28254847	28285051	0.215752941002	0.196690864362	0.231229726236	0.165142504272	0.136889632127	0.128810527629	0.183495216601	0.151934001361	0.144104469472	0.192566644153	0.129866472015	0.170136222202
22	25474347	25497301	0.464629153562	0.4568421451	0.417144382158	0.330208461788	0.454867452225	0.413005640976	0.145836643432	0.139972053483	0.157922684955	0.153805754035	0.125941223388	0.134336179744
22	43284997	43318001	0.203874179723	0.191750182966	0.140108250202	0.1551085334	0.150727629992	0.178085185031	0.108802205266	0.12883073491	0.122795648987	0.135523126079	0.115006506676	0.113872310246
3	8647796	8663601	0.565367352206	0.570157123564	0.37708883278	0.403354368991	0.412572611271	0.359255695469	0.321778185697	0.393585044796	0.356896108918	0.395459356793	0.284923183654	0.326602683756
3	18348797	18406151	0.127561527828	0.14290622502	0.102486975276	0.0989341510298	0.107292171283	0.104683296193	0.114796363278	0.114968488948	0.0793467393043	0.0788522169196	0.0720043879079	0.0810360501811
3	27118297	27134201	0.1137816075	0.133852510367	0.0995388330309	0.0751932645937	0.128007243726	0.083483238454	0.154530465776	0.129814090757	0.0975986710874	0.0843805691288	0.0805178593539	0.0916361500009
3	50368331	50442401	0.201382707566	0.240662318267	0.178962370763	0.186988128086	0.184315900312	0.179951146676	0.163276006719	0.177071962113	0.18196659507	0.174096846686	0.157362501214	0.160171660211
3	84966897	85007951	0.227427730812	0.181823994529	0.189953730182	0.18663916379	0.157758765888	0.166380813835	0.117095257804	0.0998008692869	0.0936960143665	0.0811641938357	0.0797295951726	0.116189439068
3	128217847	128288201	0.220778012108	0.219021469567	0.158582281396	0.156163759994	0.187066814004	0.186094914793	0.184424928417	0.213595525613	0.231187566478	0.226669737802	0.181875364435	0.217910798054
3	128315897	128371201	0.136067025942	0.136192289538	0.0962472241794	0.0967066720521	0.115921702929	0.107931226527	0.121722322595	0.141993134994	0.0985397957931	0.0988422094407	0.106896074399	0.10626809772
3	128382197	128436601	0.21590697569	0.230906628604	0.166776957465	0.17363430742	0.177621015898	0.167378728962	0.188476273038	0.172991494183	0.190731677817	0.20301302618	0.18989696957	0.210050901885
3	139516447	139536828	0.486808929652	0.383728458578	0.317118902781	0.269609976711	0.293977795387	0.325381314509	0.320663219316	0.294603026346	0.442196113251	0.298070578917	0.361698780931	0.322687164383
3	141055447	141097251	0.218996100818	0.200060661551	0.157835352279	0.12996794985	0.12291603727	0.190849262984	0.146367383503	0.12469163877	0.124528262565	0.106509901241	0.130453103046	0.102618817889
4	52982047	53027101	0.216975074954	0.177912530667	0.150484952863	0.157091718122	0.150222905456	0.153365088019	0.182381468438	0.169954581516	0.188782369503	0.176739014445	0.149300268797	0.149673899572
4	53042097	53056351	0.426995266005	0.560856865022	0.380251044952	0.318834498251	0.341786957878	0.355847029442	0.307342027872	0.285315568789	0.305117877031	0.291976407489	0.288817027366	0.235604943004
4	140003397	140119401	0.239378674896	0.228755195769	0.203560591878	0.161922336275	0.229423812899	0.18182756323	0.168021828928	0.166942212956	0.160595055312	0.197294826156	0.156222314818	0.154106560209
4	140235847	140254251	0.867051407413	0.711907354328	0.495686289916	0.44142825593	0.536359364343	0.558918128703	0.313911679814	0.371764475219	0.390682603482	0.386232732212	0.432935062966	0.31850299113
4	140857947	140907851	0.217599432325	0.208840508664	0.133396994346	0.149356386902	0.16296767936	0.141757114674	0.183932065504	0.231514636389	0.163100096728	0.169902250846	0.159817385222	0.156721689049
4	173745047	173767901	0.217279961834	0.205015002232	0.149731417684	0.169676891956	0.198247150781	0.195717640456	0.196725562444	0.197237177518	0.198722720694	0.163691062263	0.150871709495	0.166292837548
4	173921797	173946051	0.294185275237	0.303448033735	0.217441124351	0.234088232441	0.215020898352	0.239537408544	0.241169144294	0.308560236851	0.298110872483	0.281585589019	0.19336874333	0.186793165432
5	36155040	36175451	0.430538315827	0.370795933305	0.284328861251	0.300906904181	0.339210027964	0.327068428082	0.360249732843	0.327290336094	0.303936115331	0.315461434218	0.210766326815	0.238689618572
5	72686947	72698901	0.489912229762	0.587312409682	0.305499520312	0.331423069556	0.329338807147	0.291573399204	0.234732711493	0.293376683145	0.1718899934	0.195528099533	0.197353322172	0.216322949902
5	80168997	80206901	0.163586348875	0.157438774589	0.127066753669	0.11355251447	0.147290889916	0.146280289699	0.12220274418	0.122200026836	0.0904096781971	0.131589365414	0.0901813945071	0.0934596232435
5	107497547	107555951	0.249675613588	0.264457976343	0.177014527856	0.167757454104	0.253800324574	0.21924630899	0.157747691936	0.155859257624	0.153188179574	0.154020818916	0.175060645035	0.165431545254
5	113080697	113132201	0.18613935117	0.204761800157	0.128719144146	0.137317318717	0.169423878014	0.157063237944	0.17509542914	0.194865493313	0.17303625484	0.168506266054	0.145051489221	0.130803260234
5	124697497	124750651	0.369017861772	0.449101624956	0.305031543995	0.280929173095	0.300414739829	0.258481541439	0.224911706025	0.209190714175	0.243461538104	0.23022164374	0.226645526123	0.205465469168
5	125480147	125490259	1.13854386002	1.18253002547	1.17084378603	0.893457968526	0.961071575693	0.956047585775	0.400388648337	0.539214776794	0.497266548987	0.54520510347	0.474360525225	0.496168116804
5	138942297	138956251	0.319440829413	0.299343165766	0.244049222196	0.288734911256	0.280721998122	0.249882443665	0.225797589414	0.244127025881	0.367254098082	0.319088694766	0.256132285705	0.258798581329
5	153765197	153783601	0.166480491803	0.138226749559	0.100982763078	0.101426956939	0.147333507162	0.153572621015	0.125779446525	0.139167281229	0.089435894525	0.0804207475821	0.0953255990187	0.0972086145458
5	154453297	154529501	0.357851667544	0.373159779688	0.261020807809	0.255905944236	0.250568933424	0.27351012268	0.315724897927	0.295625108277	0.307539114339	0.329219483908	0.257257751004	0.269123122161
5	160245197	160274001	0.193891197922	0.133820526189	0.151088531816	0.116122567873	0.152606986365	0.118492122027	0.121744665688	0.118642335084	0.106183537567	0.0960127329331	0.088926972319	0.116004347927
5	164497247	164540901	0.294408961404	0.323009591738	0.183452393183	0.169500565155	0.202289423928	0.216264085163	0.193388641786	0.17923785797	0.166657320878	0.195771725357	0.136826488337	0.139696423701
6	21133347	21159401	0.203805035858	0.199351211693	0.168168089623	0.163891786585	0.185208657	0.138180412186	0.131845243141	0.172343715633	0.139086378835	0.148869956368	0.116725429378	0.132667692051
6	40405747	40445951	0.16133858927	0.166639417062	0.12900832123	0.126898847821	0.121579481952	0.152560813547	0.105500277601	0.0891234272312	0.0739970911494	0.0646662121444	0.0765689575588	0.0654292713527
6	43922647	43969151	0.294512728184	0.229942441605	0.180723070007	0.154339004389	0.205774973384	0.21418766508	0.181148035942	0.141296920088	0.190496818858	0.191997631908	0.139900767039	0.156144759713
6	51569297	51581601	0.237928638902	0.195939631219	0.168909582675	0.238155515788	0.189920042968	0.19365212006	0.140915680319	0.13724849619	0.113315283151	0.108471496723	0.0889588064826	0.106417659812
6	51951697	51994501	0.140813426526	0.145301718844	0.119783050206	0.113102238971	0.0973533349696	0.138449326723	0.116060995615	0.11161107344	0.0825948373396	0.0807030170385	0.0895465174774	0.0805139799379
6	105305347	105328751	0.177781875749	0.173163396748	0.107800434132	0.093244800017	0.148857750482	0.121378817525	0.111656108622	0.113228219299	0.0763620948501	0.0913943139577	0.10014399891	0.0907165694696
6	136085247	136128151	0.413222969435	0.454888110183	0.287476354918	0.325191555083	0.321276839083	0.303426134631	0.210880086006	0.217674569439	0.250648508603	0.245171862087	0.177587501657	0.193816630236
6	136485447	136523212	0.239453991743	0.312905456384	0.165062017735	0.188442111123	0.12242131983	0.184555394881	0.206140935237	0.217936375564	0.257483869075	0.187779021702	0.173553099227	0.162627630524
7	7609747	7623951	0.139388948634	0.116067699606	0.102589279368	0.0850747266586	0.0664776291034	0.125807844003	0.0896906144899	0.128157708362	0.0661488312299	0.0674704871841	0.0833774454272	0.0649699898498
7	8342297	8379201	0.182619363284	0.136010501228	0.141590110731	0.112704263829	0.114472099751	0.104376845505	0.127117781438	0.136510397172	0.107364811301	0.101680666732	0.0909452816339	0.0938840145509
7	36850897	36926951	0.194455133891	0.192452026759	0.125896184056	0.137442501247	0.137129065996	0.148890753696	0.188490959404	0.186203231235	0.154995522858	0.157725421099	0.132630422078	0.116542424307
7	50466847	50558070	0.264123308387	0.305074381815	0.152106130855	0.172037927916	0.223019286233	0.213720416422	0.178926675266	0.180319695606	0.160419301532	0.165852054585	0.165231927425	0.171638726359
7	96667997	96677701	0.264057998445	0.179103087954	0.179914801823	0.136727274246	0.149972927156	0.163554919502	0.225839738021	0.224389128812	0.305323019016	0.236425422675	0.166211564176	0.12538563389
7	111094003	111110251	0.119224215333	0.170908780628	0.0940420777757	0.0997183717016	0.10681155892	0.0866700732266	0.217293775744	0.216898027659	0.137184147248	0.153075407774	0.167069969949	0.101422749274
7	133663897	133683351	0.137827540617	0.14950691631	0.125119972527	0.122950415294	0.106074446327	0.132377969082	0.175136519799	0.175812582871	0.192183609902	0.164109606248	0.131991245106	0.154532879601
7	133947947	133989851	0.175614164049	0.207209268504	0.145779581855	0.129367721659	0.147638434653	0.118808157346	0.122364953607	0.131788311127	0.109797960789	0.116840948492	0.11500472518	0.095320762396
8	24993547	25023651	0.377670410246	0.343873857569	0.24932448737	0.238779984936	0.320720746384	0.250022141658	0.304471625715	0.332715222443	0.267932152542	0.276702927683	0.307340226225	0.280285768775
9	2469897	2507151	0.171251980688	0.157942775496	0.121197598899	0.164891501365	0.181217967944	0.15261435389	0.137702338752	0.15364025033	0.12246141261	0.154313316132	0.109658022118	0.12362469158
9	34404097	34452301	0.231022999207	0.211755441928	0.152478065178	0.17134401987	0.243308405396	0.246097657762	0.279269731324	0.201659707655	0.24494909903	0.26665192918	0.258836095457	0.221881472507
9	91811397	91864901	0.246676174013	0.206862469626	0.148545561147	0.152432319569	0.17109922598	0.179080639983	0.167164496512	0.154651385399	0.153916277433	0.163770820147	0.163789036407	0.158664452944
9	95120497	95139001	0.665567255963	0.51679329159	0.513713981141	0.499786171873	0.411842471148	0.45523689752	0.300239408855	0.341638898636	0.415067814576	0.433712022817	0.3590663102	0.330174979981
9	121700047	121734001	0.331021532798	0.242568539001	0.172453544284	0.191196737072	0.237059507396	0.243855277302	0.154212034534	0.191706587937	0.185614924849	0.157170489848	0.199704180274	0.170677785239
9	127647747	127669201	0.269375991548	0.232761795619	0.203754984839	0.166166861501	0.179578244016	0.169038356429	0.14251726933	0.167708172201	0.206338870453	0.189227381928	0.140155769138	0.149132961136
9	129393347	129433551	0.242595662658	0.257506503936	0.190595159258	0.181682511507	0.221700457187	0.223080305713	0.193809340379	0.207133486307	0.241164394635	0.191318562759	0.212815775283	0.216214137251
9	133913347	133983501	0.14813645597	0.148422734636	0.101228172004	0.0973719884732	0.129054174722	0.117584011313	0.16387646508	0.172455940461	0.157792547245	0.164224778052	0.211433020966	0.177898045093
X	15395347	15431351	0.190464358519	0.219415818059	0.16636581888	0.134180143908	0.18537331459	0.160640218924	0.211103402391	0.259142265007	0.225610004209	0.199298236918	0.180780120384	0.195829209922
X	72029197	72049451	0.406213204851	0.291791774864	0.278277584967	0.241314401907	0.245921651908	0.286865004596	0.255846849702	0.228709818903	0.209917073728	0.229098492859	0.217629905089	0.158314988207
X	72072247	72127751	0.215189080545	0.167510863338	0.115616795398	0.140020895932	0.150429465925	0.163078290115	0.18381428261	0.178944532027	0.168744916245	0.130442344823	0.149650632658	0.128756437394
X	119667147	119688901	0.248911057183	0.234425401377	0.185204765434	0.229235991001	0.180296164712	0.187992588591	0.262759900076	0.228463471832	0.253808280892	0.250456186038	0.205150555034	0.199044467529
